province,year,pre,tmp
Lanao del Sur,2028,169.38708,23.880077616373722
Lanao del Sur,2029,190.94481,25.076404401991127
Lanao del Sur,2030,178.86214,24.07546132405601
Lanao del Sur,2031,148.79457,24.292982567681232
Lanao del Sur,2032,156.79486,24.7771909925673
Lanao del Sur,2033,183.99538,24.282149251302105
Lanao del Sur,2034,209.99287,24.616412946913
Leyte,2025,169.16048,26.99222507850799
Leyte,2026,245.13152,27.123363300398307
Leyte,2027,253.13489,27.062408925972758
Leyte,2028,167.38394,26.615840418198555
Leyte,2029,195.48555,27.70155546898938
Leyte,2030,275.65527,27.015867674584502
Leyte,2031,210.76251,26.955466506060457
Leyte,2032,177.79997,27.142568730373032
Leyte,2033,193.47346,27.070699235504772
Leyte,2034,299.9435,27.36074323467182
Maguindanao del Norte,2025,124.99207,27.001985592312305
Maguindanao del Norte,2026,159.29533,26.944661712646507
Maguindanao del Norte,2027,154.82068,27.036539120144337
Maguindanao del Norte,2028,139.98415,26.709470791286915
Maguindanao del Norte,2029,147.89847,27.775530751546246
Maguindanao del Norte,2030,145.37746,26.915885331895637
Maguindanao del Norte,2031,127.740814,27.120439995659748
Maguindanao del Norte,2032,128.64732,27.55439910888674
Maguindanao del Norte,2033,150.30083,27.049306488037132
Maguindanao del Norte,2034,166.88225,27.326985507541256
Maguindanao del Sur,2025,122.854195,28.009237162272157
Maguindanao del Sur,2026,149.62744,27.93820953369143
Maguindanao del Sur,2027,149.33908,28.01838277180992
Maguindanao del Sur,2028,138.7072,27.634937032063828
Maguindanao del Sur,2029,134.7369,28.699984232584658
Maguindanao del Sur,2030,135.14142,27.913994852701848
Maguindanao del Sur,2031,125.77584,28.096721394856797
Maguindanao del Sur,2032,121.22345,28.48091328938804
Maguindanao del Sur,2033,143.63454,27.99792582194013
Maguindanao del Sur,2034,153.8662,28.257515462239606
Marinduque,2025,217.75282,26.643972560337634
Marinduque,2026,249.08394,26.559448314848424
Marinduque,2027,260.56186,26.584846932547453
Marinduque,2028,165.1303,26.498776826404413
Marinduque,2029,248.25612,27.35410824730285
Marinduque,2030,232.82123,26.577212451753184
Marinduque,2031,213.28294,26.700553240094887
Marinduque,2032,196.29149,26.94993780226937
Marinduque,2033,227.78935,26.862754531133763
Marinduque,2034,324.28268,26.986425926571822
Masbate,2025,173.77136,27.648821661207435
Masbate,2026,240.61745,27.638101832071964
Masbate,2027,255.57849,27.58823716905384
Masbate,2028,158.16469,27.42193544175892
Masbate,2029,207.17885,28.266142463684105
Masbate,2030,232.75587,27.570848295423744
Masbate,2031,210.08101,27.651345083448646
Masbate,2032,181.26915,27.80733239915638
Masbate,2033,187.02525,27.77096328735354
Masbate,2034,293.59158,27.92624149322512
Misamis Occidental,2025,163.38206,27.581932746039517
Misamis Occidental,2026,215.62172,27.637692175971157
Misamis Occidental,2027,198.48724,27.727009921603756
Misamis Occidental,2028,166.25273,27.246409352620464
Misamis Occidental,2029,204.67407,28.425155893961612
Misamis Occidental,2030,216.71318,27.611329227023678
Misamis Occidental,2031,154.95732,27.709524197048633
Misamis Occidental,2032,156.02185,27.95507753160267
Misamis Occidental,2033,184.69872,27.65349095662437
Misamis Occidental,2034,247.71474,28.017581346299934
Misamis Oriental,2025,162.66512,26.691804928249805
Misamis Oriental,2026,215.2544,26.7930241054959
Misamis Oriental,2027,192.85875,26.882525168524868
Misamis Oriental,2028,165.24017,26.10408236185712
Misamis Oriental,2029,193.13765,27.69739345974395
Misamis Oriental,2030,207.59926,26.560165447658985
Misamis Oriental,2031,162.19945,26.563397343953472
Misamis Oriental,2032,149.74846,26.964918390909855
Misamis Oriental,2033,186.59247,26.704433271620033
Misamis Oriental,2034,235.85982,27.255741585625568
Mountain Province,2025,308.94174,20.95031382242841
Mountain Province,2026,288.03503,20.839848666720943
Mountain Province,2027,298.1365,20.912060038248722
Mountain Province,2028,204.62663,20.8672559950087
Mountain Province,2029,270.79752,21.465098741319466
Mountain Province,2030,232.58595,20.61990932888457
Mountain Province,2031,195.58293,20.958628167046463
Mountain Province,2032,233.90184,21.24354451497398
Mountain Province,2033,242.08083,21.1882271660699
Mountain Province,2034,308.4904,21.084191894531273
Negros Occidental,2025,138.91951,27.184960654929853
Negros Occidental,2026,172.55713,27.219765105070916
Negros Occidental,2027,189.23877,27.185874769422767
Negros Occidental,2028,140.35155,27.016155214662927
Negros Occidental,2029,184.10573,27.800409783257404
Negros Occidental,2030,164.20988,27.132443576388912
Negros Occidental,2031,150.06885,27.270023458975356
Negros Occidental,2032,146.38087,27.477782751012754
Negros Occidental,2033,158.49364,27.347282098840807
Negros Occidental,2034,215.95683,27.431296991418932
Negros Oriental,2025,139.96516,26.773862275623163
Negros Oriental,2026,173.6402,26.82175234840032
Negros Oriental,2027,186.30737,26.836152103969052
Negros Oriental,2028,140.4392,26.577987561907108
Negros Oriental,2029,172.67766,27.42302402314688
Negros Oriental,2030,171.99324,26.760115559895855
Negros Oriental,2031,141.60365,26.90989619663786
Negros Oriental,2032,134.77103,27.085031854538713
Negros Oriental,2033,149.18852,26.904226466587634
Negros Oriental,2034,215.33916,27.061034320649668
North Cotabato,2025,141.6449,27.305042775472028
North Cotabato,2026,174.53735,27.251395416259786
North Cotabato,2027,169.61293,27.35810190836591
North Cotabato,2028,159.61937,26.88286972045901
North Cotabato,2029,164.06413,28.02748743693036
North Cotabato,2030,154.15686,27.091782379150413
North Cotabato,2031,134.4425,27.343392181396506
North Cotabato,2032,137.51387,27.83300882975263
North Cotabato,2033,163.40845,27.319336446126325
North Cotabato,2034,179.39403,27.57240905761721
Northern Samar,2025,179.85304,27.682959297375827
Northern Samar,2026,273.2029,27.72980632292921
Northern Samar,2027,284.2827,27.688811434232292
Northern Samar,2028,180.80946,27.447715328901264
Northern Samar,2029,212.9738,28.26576346372949
Northern Samar,2030,284.37775,27.61946004231773
Northern Samar,2031,230.40259,27.685606110401665
Northern Samar,2032,194.49231,27.79383533184347
Northern Samar,2033,200.92473,27.80025908641328
Northern Samar,2034,323.75574,27.99651430570165
Nueva Ecija,2025,285.34567,26.146819051106792
Nueva Ecija,2026,268.4253,26.02335086398657
Nueva Ecija,2027,277.1487,26.097720789026354
Nueva Ecija,2028,182.10744,26.064121500651066
Nueva Ecija,2029,252.14302,26.653488554777947
Nueva Ecija,2030,205.8606,25.919414492006677
Nueva Ecija,2031,207.62244,26.25059464066119
Nueva Ecija,2032,233.69019,26.42553467927158
Nueva Ecija,2033,248.5132,26.361949609827136
Nueva Ecija,2034,309.45398,26.277722507052975
Nueva Vizcaya,2025,335.61398,22.2554382324219
Nueva Vizcaya,2026,303.45142,22.156820170084657
Nueva Vizcaya,2027,320.4606,22.22254842122398
Nueva Vizcaya,2028,215.07634,22.163077799479186
Nueva Vizcaya,2029,298.12643,22.76434427897138
Nueva Vizcaya,2030,243.42383,21.95745442708336
Nueva Vizcaya,2031,230.80223,22.309543863932316
Nueva Vizcaya,2032,262.51602,22.51728261311851
Nueva Vizcaya,2033,272.2158,22.487080383300803
Nueva Vizcaya,2034,351.4879,22.398706563313823
Occidental Mindoro,2025,205.25633,26.515325871220366
Occidental Mindoro,2026,205.48126,26.455697773121045
Occidental Mindoro,2027,213.69954,26.46552570484305
Occidental Mindoro,2028,159.37407,26.385826789008267
Occidental Mindoro,2029,217.25702,27.22131132902925
Occidental Mindoro,2030,172.14275,26.513360878273318
Occidental Mindoro,2031,185.03648,26.60253055713797
Occidental Mindoro,2032,202.92049,26.832432471381313
Occidental Mindoro,2033,197.1902,26.738386620415607
Occidental Mindoro,2034,234.86559,26.85550065217197
Oriental Mindoro,2025,189.52922,26.430590681596257
Oriental Mindoro,2026,196.22795,26.3644343520656
Oriental Mindoro,2027,205.67848,26.37677917480471
Oriental Mindoro,2028,148.08507,26.285829624985226
Oriental Mindoro,2029,204.3123,27.1187287764116
Oriental Mindoro,2030,169.8283,26.400150322191664
Oriental Mindoro,2031,177.3535,26.50334643739645
Oriental Mindoro,2032,190.09254,26.72792645078719
Oriental Mindoro,2033,188.11989,26.637038398511503
Oriental Mindoro,2034,238.04681,26.766617653586668
Palawan,2025,156.4977,27.26296380280439
Palawan,2026,167.16124,27.213720020664358
Palawan,2027,174.46716,27.17814067727902
Palawan,2028,131.85074,27.112220261972126
Palawan,2029,189.5634,27.75652176096466
Palawan,2030,179.5832,27.241239568653956
Palawan,2031,161.27539,27.24558764751447
Palawan,2032,152.01631,27.52070879714898
Palawan,2033,160.86665,27.395685587050007
Palawan,2034,202.0367,27.478460783495645
Pampanga,2025,251.77477,27.542133585612003
Pampanga,2026,224.14806,27.420510864257835
Pampanga,2027,230.65746,27.47353261311851
Pampanga,2028,155.23506,27.48178337944881
Pampanga,2029,200.23926,28.126764763726154
Pampanga,2030,145.08142,27.406514316135006
Pampanga,2031,169.95392,27.718927849663654
Pampanga,2032,216.65344,27.8860777113173
Pampanga,2033,224.04381,27.769400533040386
Pampanga,2034,212.64922,27.690864393446205
Pangasinan,2025,305.96088,27.740391031901066
Pangasinan,2026,260.87955,27.64572861282916
Pangasinan,2027,262.04074,27.723422975893396
Pangasinan,2028,183.72746,27.713148442021147
Pangasinan,2029,246.70538,28.308157857259136
Pangasinan,2030,195.83356,27.526217255768973
Pangasinan,2031,195.57127,27.86974882902925
Pangasinan,2032,237.9151,28.080305141872852
Pangasinan,2033,243.79701,27.995625926830172
Pangasinan,2034,257.43533,27.913349123354333
Quezon,2025,227.09059,26.892446681431384
Quezon,2026,274.8935,26.79403192429318
Quezon,2027,286.69275,26.843505932035924
Quezon,2028,168.66112,26.819526527041504
Quezon,2029,272.58926,27.536717296782015
Quezon,2030,231.84294,26.790001060849168
Quezon,2031,220.16359,26.995952351888047
Quezon,2032,188.75584,27.222425406319775
Quezon,2033,237.21336,27.167196073986258
Quezon,2034,341.53043,27.197514851888045
Quirino,2025,297.68277,23.41486299302845
Quirino,2026,304.28876,23.309044562445767
Quirino,2027,325.65442,23.371887461344425
Quirino,2028,215.35687,23.285645209418423
Quirino,2029,302.52972,23.901810370551235
Quirino,2030,247.52502,23.111414845784527
Quirino,2031,249.53654,23.414779917399112
Quirino,2032,245.08687,23.635712771945553
Quirino,2033,273.41617,23.62650536431209
Quirino,2034,391.525,23.59245368109811
Rizal,2025,235.1167,27.943924204508487
Rizal,2026,250.01225,27.838760630289737
Rizal,2027,261.7255,27.87850977579755
Rizal,2028,163.65569,27.903408304850284
Rizal,2029,249.7787,28.58871994018557
Rizal,2030,192.56535,27.85293350219729
Rizal,2031,193.73827,28.131434377034527
Rizal,2032,200.58635,28.32326405843101
Rizal,2033,232.79695,28.231445566813175
Rizal,2034,290.82767,28.170578257242862
Romblon,2025,177.7419,26.899472711025165
Romblon,2026,203.85255,26.8348090929863
Romblon,2027,220.57716,26.82981203519383
Romblon,2028,147.37926,26.718703010754734
Romblon,2029,202.12184,27.509231137006733
Romblon,2030,190.46953,26.82293638571717
Romblon,2031,189.12659,26.941174981532978
Romblon,2032,179.85248,27.125701473920795
Romblon,2033,178.97124,27.052344063000827
Romblon,2034,259.27032,27.198200871394253
Samar,2025,191.57391,27.189090534285025
Samar,2026,291.25742,27.249251451679328
Samar,2027,301.69785,27.203436339135283
Samar,2028,192.67322,26.932658356311297
Samar,2029,227.7617,27.769416988597218
Samar,2030,319.7186,27.14339824003334
Samar,2031,244.96272,27.172387994504465
Samar,2032,206.18005,27.30827394373279
Samar,2033,218.08543,27.306038979923045
Samar,2034,352.27805,27.475603170955907
Sarangani,2025,136.61879,26.168548979582635
Sarangani,2026,149.96857,26.13178518789788
Sarangani,2027,162.20866,26.13376063594114
Sarangani,2028,140.08443,25.732165131745536
Sarangani,2029,127.128204,26.66468709309898
Sarangani,2030,144.35402,26.21715274386938
Sarangani,2031,148.17368,26.267296798140936
Sarangani,2032,117.3385,26.523153064869092
Sarangani,2033,144.59715,26.06453122739441
Sarangani,2034,163.83641,26.310781238697217
Siquijor,2025,167.91179,27.907107713487434
Siquijor,2026,214.42107,28.005064053005665
Siquijor,2027,216.43652,28.045240444607227
Siquijor,2028,163.66762,27.576311577690998
Siquijor,2029,193.11568,28.679010009765648
Siquijor,2030,228.22955,27.962409803602455
Siquijor,2031,168.78827,28.028651597764778
Siquijor,2032,149.45529,28.196292283799934
Siquijor,2033,174.43913,27.965400526258705
Siquijor,2034,266.59482,28.3036802503798
Sorsogon,2025,193.26564,27.434825134277364
Sorsogon,2026,284.42062,27.431022135416686
Sorsogon,2027,293.02548,27.396999104817734
Sorsogon,2028,179.65125,27.21905924479169
Sorsogon,2029,232.43623,28.05753377278648
Sorsogon,2030,268.3528,27.3599314371745
Sorsogon,2031,238.72096,27.44589792887372
Sorsogon,2032,199.29346,27.579299926757837
Sorsogon,2033,209.41325,27.565044657389347
Sorsogon,2034,330.89706,27.762494913737
South Cotabato,2025,125.840294,25.436853027343773
South Cotabato,2026,144.6139,25.374809519449894
South Cotabato,2027,151.78662,25.411809963650196
South Cotabato,2028,137.88509,25.022185262044292
South Cotabato,2029,124.88306,26.001781717936222
South Cotabato,2030,135.20287,25.432961612277584
South Cotabato,2031,133.80087,25.539797295464435
South Cotabato,2032,116.01886,25.81273167928062
South Cotabato,2033,140.40506,25.365555487738735
South Cotabato,2034,152.37834,25.610396745469856
Southern Leyte,2025,175.08638,26.784606933593775
Southern Leyte,2026,246.8939,26.980342102050802
Southern Leyte,2027,240.47595,26.944245910644554
Southern Leyte,2028,175.76506,26.23786265055341
Southern Leyte,2029,202.84972,27.657481384277364
Southern Leyte,2030,273.5152,26.84577534993492
Southern Leyte,2031,208.10823,26.710157267252626
Southern Leyte,2032,173.89473,26.938762410481797
Southern Leyte,2033,205.08887,26.79428609212242
Southern Leyte,2034,293.4539,27.302990722656272
Sultan Kudarat,2025,124.263794,26.39809231228301
Sultan Kudarat,2026,146.63037,26.322081784848837
Sultan Kudarat,2027,150.1602,26.37424169469765
Sultan Kudarat,2028,137.36775,26.058339832447217
Sultan Kudarat,2029,123.85507,27.01400287769461
Sultan Kudarat,2030,135.15886,26.41883098461012
Sultan Kudarat,2031,135.32053,26.515833649811942
Sultan Kudarat,2032,119.94537,26.780482087311942
Sultan Kudarat,2033,143.35425,26.360740209508847
Sultan Kudarat,2034,152.37993,26.602892953378205
Sulu,2025,139.89836,27.887377827962265
Sulu,2026,163.81317,27.854204406738305
Sulu,2027,157.00461,27.8988322957357
Sulu,2028,127.49563,27.646782328287784
Sulu,2029,120.27063,28.381455078125025
Sulu,2030,158.31375,28.04399576822919
Sulu,2031,169.6803,27.985757853190126
Sulu,2032,131.38193,28.23893992106122
Sulu,2033,139.5171,27.92879486083987
Sulu,2034,182.66557,28.01525522867841
Surigao del Norte,2025,189.93318,28.20207468668622
Surigao del Norte,2026,260.46014,28.413803100585962
Surigao del Norte,2027,239.80812,28.42319717407229
Surigao del Norte,2028,196.5103,27.543272908528667
Surigao del Norte,2029,216.97664,29.133966064453148
Surigao del Norte,2030,277.6804,28.19336878458661
Surigao del Norte,2031,219.44005,28.052575683593773
Surigao del Norte,2032,183.03352,28.3466247558594
Surigao del Norte,2033,229.51343,28.195455169677757
Surigao del Norte,2034,289.7463,28.780413055419945
Surigao del Sur,2025,195.73785,27.746753715746355
Surigao del Sur,2026,248.8996,27.872377938935273
Surigao del Sur,2027,223.08943,27.899392469001565
Surigao del Sur,2028,206.62416,27.042478064334777
Surigao del Sur,2029,206.92424,28.56000786983608
Surigao del Sur,2030,253.37915,27.51793152780246
Surigao del Sur,2031,205.2868,27.49931811708395
Surigao del Sur,2032,170.53282,27.950749160304238
Surigao del Sur,2033,223.29475,27.7363342747544
Surigao del Sur,2034,272.26453,28.176313827977058
Tarlac,2025,284.81656,26.83648274739586
Tarlac,2026,246.76843,26.704700215657578
Tarlac,2027,248.8311,26.77725982666018
Tarlac,2028,169.51239,26.769794718424503
Tarlac,2029,218.41948,27.36456451416018
Tarlac,2030,165.84413,26.641553243001326
Tarlac,2031,184.78076,26.973486836751324
Tarlac,2032,233.28795,27.143110148112
Tarlac,2033,240.70119,27.03933461507164
Tarlac,2034,240.22868,26.948110453287782
Tawi-Tawi,2025,129.881,27.747011612400886
Tawi-Tawi,2026,154.55922,27.683550424286835
Tawi-Tawi,2027,147.54787,27.725782359730136
Tawi-Tawi,2028,115.24024,27.506149777499132
Tawi-Tawi,2029,108.89199,28.268957796963804
Tawi-Tawi,2030,163.14221,27.85771458943687
Tawi-Tawi,2031,166.80685,27.768955138235402
Tawi-Tawi,2032,121.322105,28.1059597130978
Tawi-Tawi,2033,126.00669,27.808328247070335
Tawi-Tawi,2034,173.26195,27.86545842488609
Zambales,2025,289.69424,26.44030850728355
Zambales,2026,254.59892,26.330948554144985
Zambales,2027,259.4614,26.394030719333248
Zambales,2028,178.77362,26.398415925767708
Zambales,2029,242.90541,27.018428844875782
Zambales,2030,179.37627,26.29053501553008
Zambales,2031,197.23146,26.576232740614174
Zambales,2032,240.13269,26.784917661878822
Zambales,2033,253.52959,26.67683881123863
Zambales,2034,249.36664,26.622630691528343
Zamboanga Sibugay,2025,137.21637,28.209883626302105
Zamboanga Sibugay,2026,172.29613,28.231302197774273
Zamboanga Sibugay,2027,165.0194,28.279600397745792
Zamboanga Sibugay,2028,141.51915,28.051630274454777
Zamboanga Sibugay,2029,163.5815,28.781693712870304
Zamboanga Sibugay,2030,180.08427,28.31701812744143
Zamboanga Sibugay,2031,134.72377,28.463181432088238
Zamboanga Sibugay,2032,131.73293,28.65092302958173
Zamboanga Sibugay,2033,163.06705,28.326028442382835
Zamboanga Sibugay,2034,195.0489,28.425985272725445
Zamboanga del Norte,2025,152.32921,27.471723108124337
Zamboanga del Norte,2026,192.50993,27.50895816736056
Zamboanga del Norte,2027,185.6634,27.558007812500023
Zamboanga del Norte,2028,153.07637,27.25234656082959
Zamboanga del Norte,2029,181.45287,28.101043620862484
Zamboanga del Norte,2030,206.29315,27.562963037323556
Zamboanga del Norte,2031,146.38583,27.690983608312795
Zamboanga del Norte,2032,141.5537,27.8628889920419
Zamboanga del Norte,2033,170.49382,27.567559546755092
Zamboanga del Norte,2034,226.54376,27.7380868209036
Zamboanga del Sur,2025,137.36664,27.48381844979748
Zamboanga del Sur,2026,175.51099,27.495154034649904
Zamboanga del Sur,2027,165.90425,27.566812416359255
Zamboanga del Sur,2028,144.78694,27.28326059977216
Zamboanga del Sur,2029,171.02425,28.14852040608726
Zamboanga del Sur,2030,180.7677,27.558383065682893
Zamboanga del Sur,2031,129.84712,27.717637634277366
Zamboanga del Sur,2032,135.93916,27.949676909270135
Zamboanga del Sur,2033,162.29866,27.601768041540097
Zamboanga del Sur,2034,199.47717,27.77773126672818
